sort_1;100000;2.273125245003030;0.101698189973831;0.635089545976371;1.359729281975888;0.020602716016583
sort_1;35000;2.475706745986827;0.102941269986331;0.648739719996229;1.625840694061480;0.021095163072459
sort_1;50000;2.482652395032346;0.102779831970111;0.709926783922128;1.542029286036268;0.022660655900836
sort_1;20000;2.500447797006927;0.102593727991916;0.581901741912588;1.751758503029123;0.018015254987404
sort_1;8000;2.585771122947335;0.102739819907583;0.477316570002586;1.966189136961475;0.015851143980399
sort_1;9000;2.589443681994453;0.102333380025811;0.490311008994468;1.954956550034694;0.016135548008606
sort_1;10000;2.596091607934795;0.102846500929445;0.508744833059609;1.941698855953291;0.016458305995911
sort_1;7000;2.625550818978809;0.102832419914193;0.452072953106835;2.030171983991750;0.019069354049861
sort_1;6000;2.626300959964283;0.102552027092315;0.437862640013918;2.049662901088595;0.016627940931357
sort_1;5000;2.651662511983886;0.102895607938990;0.429909590980969;2.086665373994038;0.015113045927137
sort_1;1000;2.963605314027518;0.102890989044681;0.357437238912098;2.477777093066834;0.015243938891217
sort_1;100;3.502285393071361;0.102577760000713;0.338520747027360;3.041413664934225;0.015046374988742
sort_1;1;4.690597423003055;0.104152409941889;0.285476521006785;4.286540309083648;0.014199640019797
sort_2;6000;3.046608508913778;0.089391025947407;0.657007855013944;2.205701726023108;0.094502634950913
sort_2;5000;3.054366830969229;0.089423796976916;0.647538171033375;2.236163949011825;0.081232158932835
sort_2;7000;3.045723994029686;0.089254150050692;0.688335835002363;2.158062885981053;0.110062981955707
sort_2;8000;3.060445605078712;0.089297158992849;0.725659089046530;2.117521954933181;0.127961858059280
sort_2;10000;3.089190578088164;0.089292838005349;0.769482256961055;2.059799397946335;0.170609719934873
sort_2;9000;3.098370283027180;0.089338073041290;0.752766264020465;2.108371289912611;0.147888327948749
sort_2;1000;3.317624195013195;0.089299626997672;0.549242433975451;2.628701000008732;0.050359356915578
sort_2;20000;3.479466707096435;0.089315045974217;0.972881849971600;1.900902095017955;0.516358577064238
sort_2;100;3.831451499019749;0.089169999002479;0.499742186977528;3.193655977025628;0.048869942082092
sort_2;35000;4.491847136057913;0.089359625009820;1.154915662016720;1.776896095951088;1.470663226908073
sort_2;1;5.125659084995277;0.089382761972956;0.439254224067554;4.547448651981540;0.049562032916583
sort_2;50000;6.328183754929341;0.089297664933838;1.291672813007608;1.691841015941463;3.255364106968045
sort_2;100000;15.658793075010180;0.088160914951004;1.007948111975566;1.506364761036821;13.056312580942176
sort_3;1000;3.038359883008525;0.089565958012827;0.337835222948343;2.467081199982204;0.051813671016134;0.089768880978227
sort_3;5000;3.070387604995631;0.089508624980226;0.729123293072917;2.071456908946857;0.080510371946730;0.090478461002931
sort_3;6000;3.143004736048169;0.089700177079067;0.819047130993567;2.039281980018131;0.092930419021286;0.090976258972660
sort_3;7000;3.170426232041791;0.089569646050222;0.868245037971064;2.001176667981781;0.107788878958672;0.090859998017550
sort_3;8000;3.245402831002139;0.089636382996105;0.958493574056774;1.967702271998860;0.123994252993725;0.091093491995707
sort_3;9000;3.284870852949098;0.089647887973115;1.000686506973580;1.942511655041017;0.144376936950721;0.091520012938417
sort_3;10000;3.331756766070612;0.089418358984403;1.058370839920826;1.908998208004050;0.166127989999950;0.091105717001483
sort_3;100;3.559824081021361;0.089322763029486;0.292806996963918;3.038665844011120;0.049026930937544;0.089660676079802
sort_3;20000;4.082786762039177;0.089694908005185;1.614797002985142;1.740296766976826;0.511101993964985;0.092861734097824
sort_3;1;4.748712758999318;0.088816619943827;0.256267477059737;4.280049893073738;0.049472427926958;0.074081850005314
sort_3;35000;5.720406234031543;0.089617180987261;2.396669589099474;1.610725122038275;1.464745084056631;0.100870750960894
sort_3;50000;7.088270272011869;0.089670216897503;2.365259662969038;1.527252643019892;2.941471832920797;0.099032485042699
sort_3;100000;14.961196838994510;0.088075569015928;1.742523991968483;1.345070053008385;11.615303123020567;0.101442572078668
sort_4;6000;2.819849774008617;0.089777824003249;0.586121218046173;2.046759360004216;0.097184148035012
sort_4;7000;2.818776398897171;0.089578362996690;0.615465895971283;2.001120225992054;0.112600196036510
sort_4;8000;2.830121523002163;0.089426635066047;0.646809233003296;1.963277915026993;0.130590372951701
sort_4;5000;2.818986386060715;0.089451937004924;0.571599078946747;2.074059590930119;0.083865566994064
sort_4;9000;2.864492323948070;0.089194401050918;0.677780888974667;1.947354195988737;0.150153080001473
sort_4;10000;2.867949089966714;0.089245678973384;0.695420361007564;1.910549091058783;0.172724639065564
sort_4;1000;3.040402268059552;0.089402292040177;0.422353159054182;2.474257703986950;0.054380413028412
sort_4;20000;3.268817767035216;0.089089220040478;0.890169608988799;1.742929231957532;0.546619620989077
sort_4;100;3.456607158994302;0.089278746047057;0.271867411094718;3.042524087009951;0.052929271012545
sort_4;35000;4.224525671917945;0.089163426076993;1.032645283034071;1.624296735972166;1.478407307062298
sort_4;1;4.703858565073460;0.089230997022241;0.211418156046420;4.349563247989863;0.053633362986147
sort_4;50000;5.779282232979313;0.089345857035369;1.205033380072564;1.534941504010931;2.949949113070033
sort_4;100000;14.149877452990040;0.087983747012913;1.063362712971866;1.343047987902537;11.655470120022073
