sort_1;10;70000;0.516078779939562;0.011011309921741;0.152023090049624;0.090030441991985;0.008004411123693
sort_1;10;70000;0.516673036152497;0.010696056997404;0.151130760088563;0.090060897869989;0.008011763915420
sort_1;10;70000;0.513291951967403;0.010667518945411;0.152290513040498;0.090453583048657;0.008006053045392
sort_1;10;70000;0.517365677049384;0.010639431187883;0.150810003047809;0.089949044166133;0.008026832016185
sort_1;10;70000;0.512488099047914;0.010488420026377;0.151228107977659;0.090423738118261;0.007973192958161
sort_1;10;70000;0.515781989088282;0.010521691059694;0.153540795901790;0.090352664934471;0.007992751197889
sort_1;10;70000;0.518459073966369;0.010476219002157;0.149480818072334;0.090079249115661;0.007998154964298
sort_1;10;70000;0.513431387022138;0.010626894189045;0.152559801004827;0.089904156979173;0.007993101142347
sort_1;10;70000;0.515875760000199;0.010533313965425;0.150925026973709;0.090135056059808;0.007973251864314
sort_1;10;70000;0.515014986973256;0.010477514937520;0.150965264067054;0.090076280059293;0.008010067977011
sort_1;10;70000;0.514423490967602;0.010656878119335;0.152450348017737;0.089989113155752;0.007999808993191
sort_1;10;70000;0.514931917889044;0.010443159146234;0.152947303140536;0.089735182002187;0.008003519847989
sort_1;10;70000;0.512624579947442;0.010470199864358;0.153645027894527;0.090207122964785;0.008003677008674
sort_1;10;70000;0.515827353112400;0.010795129928738;0.149925386998802;0.089975520968437;0.007969014113769
sort_1;10;70000;0.512604825897142;0.011006133863702;0.152304983930662;0.089710521977395;0.007981682894751
sort_1;10;70000;0.514173586154357;0.010602310998365;0.151343964040279;0.089989440981299;0.007988682016730
sort_1;10;70000;0.506786060053855;0.010657679056749;0.152884162031114;0.089362335158512;0.007969358004630
sort_1;10;70000;0.517779248999432;0.010800700867549;0.153146254131570;0.089622987201437;0.008021628018469
sort_1;10;70000;0.513874717988074;0.010596060892567;0.151780545013025;0.090328032849357;0.007988978875801
sort_1;10;70000;0.505507972091436;0.010752720991150;0.153766589937732;0.089878761908039;0.008006019983441
sort_1;9;63000;0.549441978102550;0.011809499934316;0.164089057128876;0.105819044169039;0.008034877013415
sort_1;9;63000;0.547417531022802;0.011704397853464;0.171582537936047;0.106061014812440;0.008026062045246
sort_1;9;63000;0.546406275127083;0.011782495072111;0.170778702013195;0.106313970172778;0.008023840142414
sort_1;9;63000;0.548929049866274;0.011814692057669;0.174402337055653;0.106053907889873;0.008011491037905
sort_1;9;63000;0.552465366199613;0.011824026005343;0.171780449803919;0.106391340028495;0.008031368954107
sort_1;9;63000;0.550578458001837;0.011973983841017;0.171785867074504;0.104132623877376;0.008007895899937
sort_1;9;63000;0.552740675164387;0.011751857819036;0.172529926057905;0.106488656951115;0.008045581867918
sort_1;9;63000;0.550223500002176;0.011707534082234;0.173753775889054;0.106581929139793;0.008024370996282
sort_1;9;63000;0.557492464082316;0.011768616037443;0.169539520051330;0.105987368850037;0.008014097809792
sort_1;9;63000;0.550913957878947;0.011857614852488;0.170619593001902;0.106168325059116;0.008028447162360
sort_1;9;63000;0.549655512906611;0.011720136972144;0.173076482955366;0.105821606935933;0.008020942797884
sort_1;9;63000;0.557458129944280;0.011751463171095;0.171121333027259;0.106095141964033;0.008035436039791
sort_1;9;63000;0.546307181008160;0.011760934023187;0.174069584114477;0.104339415905997;0.008022143039852
sort_1;9;63000;0.554675618186593;0.011724855052307;0.170884856954217;0.106153395958245;0.007992282044142
sort_1;9;63000;0.552753828931600;0.011715219123289;0.174686111044139;0.106413828209043;0.008030977100134
sort_1;9;63000;0.545563452178612;0.011786177987233;0.169891284080222;0.103901592083275;0.008026303024963
sort_1;9;63000;0.556355986045673;0.011831234907731;0.172684767981991;0.105763352941722;0.008085865993053
sort_1;9;63000;0.543155869934708;0.011689193081111;0.172153231920674;0.105957102030516;0.008032615063712
sort_1;9;63000;0.542540770024061;0.011718345107511;0.173324327915907;0.106249515898526;0.008014678023756
sort_1;9;63000;0.552465088898316;0.011700254166499;0.169188576983288;0.106252348050475;0.008109026122838
sort_1;7;49000;0.571456238860264;0.014978419058025;0.180410687113181;0.153418920002878;0.007679262897000
sort_1;7;49000;0.569947954965755;0.015198732959107;0.179436106933281;0.153602000093088;0.007865158142522
sort_1;7;49000;0.571263532852754;0.015203547896817;0.179375584935769;0.153481320943683;0.007845222018659
sort_1;7;49000;0.568036410957575;0.014992571901530;0.180142442928627;0.154182398924604;0.008109502028674
sort_1;7;49000;0.568631898844615;0.014902559109032;0.179324547061697;0.153140419861302;0.007512924028561
sort_1;7;49000;0.571569361956790;0.015052641043440;0.177645523101091;0.152997321216390;0.007452063960955
sort_1;7;49000;0.571564841084182;0.014970061136410;0.179173799930140;0.152738062897697;0.007245023967698
sort_1;7;49000;0.566863761050627;0.014890544116497;0.179547163192183;0.153393477899954;0.007238847902045
sort_1;7;49000;0.572227167896926;0.015123527031392;0.179712704848498;0.153294099960476;0.007541228085756
sort_1;7;49000;0.570603234926239;0.015057317214087;0.177293726941571;0.153226357884705;0.007392691913992
sort_1;7;49000;0.567105042049661;0.014880419941619;0.177799176890403;0.153328316984698;0.007150620920584
sort_1;7;49000;0.566622514044866;0.014914304018021;0.179103219881654;0.152602660935372;0.007413161918521
sort_1;7;49000;0.566148574929684;0.015034091891721;0.180012595141307;0.153710095910355;0.007314740912989
sort_1;7;49000;0.570162490941584;0.014847240876406;0.180246604140848;0.153460132889450;0.007434893166646
sort_1;7;49000;0.567255418980494;0.015135413967073;0.177456401987001;0.153268015012145;0.007308001164347
sort_1;7;49000;0.569226732011884;0.014825272839516;0.176995577057824;0.153409071965143;0.007362337084487
sort_1;7;49000;0.569255904993042;0.015087259002030;0.179351008031517;0.153743359958753;0.007349990773946
